fadrmoders,3
fadermoders,2
moderfaders,2
modermoders,2
Tvista,7
sidoarfvingar,2
olika,7
stamfader,2
led,9
samarfva,6
thermed,53
IV,11
hvilken,13
Timar,3
hvars,8
krig,4
vet,23
ärfves,5
ehvad,50
barnens,13
arfvingar,46
vist,6
skifte,34
fädernes,11
arfvinge,26
födes,6
hafvande,10
ärfva,10
dödt,9
födt,7
var,25
fylla,4
qvickt,5
barnet,23
lif,61
Hafver,69
vitsord,12
ärfe,2
underhåll,7
ställe,33
föregifvit,3
hållas,37
hafver,181
1.§,5
vare,211
dräpne,3
samlad,2
fostret,9
Dräper,17
groft,6
förverkadt,12
fördt,11
morgongåfvan,2
Hafva,13
värjo,4
hafva,91
§,9
Agar,3
får,71
Ligger,9
vilja,40
hvar,112
skyldeman,8
lifsnöd,4
grofva,4
arfsrätt,4
biltoger,2
Kronan,14
faller,17
biltog,6
rymmer,3
missgierning,10
aflade,5
närmaste,8
Får,11
Var,4
afvek,2
viss,48
lagd,7
afgäldet,3
nödigt,21
förvist,4
svensk,8
vilfarande,2
falle,7
fem,60
ti,2
VIII,10
hordom,4
leder,6
qvinnan,3
vigsel,2
häfdar,6
lägrar,2
veta,15
tvänne,34
fästeqvinnan,2
gått,95
lefde,20
ändoch,13
Aflar,5
niuten,3
upfostran,4
föräldrarna,4
föde,2
uptekning,11
richtigt,9
noga,17
handlingar,8
arfvingarnes,2
närvaro,11
gälla,10
dölgdt,3
uppgifvit,2
fordras,11
ed,49
arfvingarne,12
skrifve,10
kalle,7
värdera,7
uptekningen,4
Borgmästare,23
förrätta,3
sielfve,10
upteknig,2
upskiutas,4
månader,24
vårdnader,2
upskof,18
varde,63
upteknadt,7
säkert,4
satt,64
beskaffadt,3
föreskrifna,2
upteknas,2
afskrift,9
förseglad,2
månad,26
arfvingarna,10
utrikes,23
Försummar,19
efterlefver,3
tid,150
ensak,30
försummadt,5
förmöget,2
sätte,34
6,150
Bryter,16
svornom,3
upgif,2
nutit,5
betale,29
upsåteliga,11
falskeliga,8
undandölgdt,2
Rättegångs,16
upgifva,4
dödsfall,4
gäldas,11
gulden,10
Skifter,2
svare,25
hvilkenthera,10
skiftadt,3
bära,16
förskingradt,3
räntor,3
förplichtighet,2
skälig,3
nyttig,3
öfrige,25
försummar,5
vistas,9
fordran,8
löper,7
oviss,2
testamente,37
Handels,10
oskifto,13
vitnen,26
Försumma,6
eljest,37
komme,7
förbättradt,3
vållande,20
förening,4
bolag,12
förmyndaren,8
skifta,12
sammankomma,2
Kunna,5
nogor,10
förordne,18
arfskiften,3
tilförene,4
Lefver,4
Gifermåls,2
Arfvingarne,2
skift,9
fordringar,9
therigenom,9
Sedan,111
myndige,5
gildt,7
lottning,4
myndig,5
faste,9
jämngoda,4
