UNLV-ISRI OCR Word Accuracy Report Version 5.1
----------------------------------------------
  107910   Words
   84873   Misrecognized
   21.35%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       2        2     0.00   begifwa
       2        0   100.00   begiã
       2        2     0.00   begrafwit
      14       10    28.57   begrep
       4        2    50.00   begrepen
       2        2     0.00   begrina
       6        4    33.33   begripa
       2        0   100.00   begripas
       2        2     0.00   begripit
       2        0   100.00   begripliga
       2        2     0.00   begrips
       2        2     0.00   begynna
       4        4     0.00   begynnelse
       4        4     0.00   begynnelsen
       4        2    50.00   begynt
      22       22     0.00   begynte
      28       22    21.43   begã
      12       10    16.67   behag
      22       20     9.09   behaga
       4        4     0.00   behagade
       2        2     0.00   behagar
      10        8    20.00   behagelig
       2        2     0.00   behageliga
       4        4     0.00   behageligheter
       8        8     0.00   behageligit
       2        2     0.00   behaglighets
       2        2     0.00   beherska
       2        0   100.00   behielpelig
      64       48    25.00   behã
       2        2     0.00   bekajade
      12       12     0.00   bekant
       8        6    25.00   bekante
       2        2     0.00   bekanter
       2        2     0.00   bekantskap
       2        2     0.00   bekantskapen
       6        6     0.00   bekantskaper
       4        2    50.00   beklaga
       4        4     0.00   beklagade
       4        4     0.00   beklagan
       8        4    50.00   beklagar
       2        2     0.00   beklageligen
       2        2     0.00   beklageligit
       6        6     0.00   beklã
       2        2     0.00   bekomma
       2        2     0.00   bekrã
       6        6     0.00   bekymmer
       2        2     0.00   bekymmersam
       6        6     0.00   bekymra
       6        6     0.00   bekymrad
       6        6     0.00   bekymrar
       2        2     0.00   bekymrat
       2        2     0.00   bekymren
       8        6    25.00   bekã
       2        2     0.00   belagde
       4        4     0.00   belefwad
       2        2     0.00   beltiska
      38       32    15.79   belã
       4        4     0.00   bemã
      14       12    14.29   ben
       2        2     0.00   benediction
       8        6    25.00   benen
       2        2     0.00   benragel
       4        2    50.00   benã
       2        2     0.00   beprydd
       2        2     0.00   beprydder
       2        2     0.00   beprã
       2        2     0.00   beqwã
       4        4     0.00   ber
       2        2     0.00   beredde
       2        2     0.00   beredskap
       2        2     0.00   berg
       2        2     0.00   berget
       4        4     0.00   bergs
       2        2     0.00   bergslag
       4        4     0.00   bergslagen
       2        2     0.00   bergsten
       2        2     0.00   bergtroll
       2        2     0.00   bergzlag
       2        2     0.00   berius
       4        4     0.00   beror
      84       64    23.81   berã
       2        2     0.00   besee
       6        6     0.00   besinna
       2        2     0.00   besinnar
       6        6     0.00   beskaffenhet
       2        2     0.00   beskied
       6        6     0.00   beskiedelig
       4        4     0.00   beskiedeliga
       4        4     0.00   beskiedelighet
       2        2     0.00   beskiedeligt
       2        2     0.00   beskiedlig
       2        2     0.00   beskiedligt
       2        2     0.00   beskrefwo
       2        2     0.00   beskrifning
       8        8     0.00   beskrifwa
       2        2     0.00   beskrifwer
       2        2     0.00   beskrifwes
       2        2     0.00   beskrifwit
       6        6     0.00   beskydd
       2        2     0.00   beskyller
       2        2     0.00   beskylte
       8        8     0.00   beskã
       2        2     0.00   beslutat
       4        4     0.00   beslutit
       2        2     0.00   beslã
       2        2     0.00   bespara
       4        4     0.00   besparas
       2        2     0.00   besparer
       2        2     0.00   besparing
       2        2     0.00   bestarne
       2        2     0.00   bestiger
       4        4     0.00   bestod
       2        2     0.00   bestodo
       2        2     0.00   bestormade
       4        4     0.00   bestrida
       2        2     0.00   bestridande
       2        2     0.00   bestridde
       2        2     0.00   bestyra
       4        4     0.00   bestyrka
      40       40     0.00   bestã
       2        2     0.00   beswara
      12       12     0.00   beswã
       2        2     0.00   besynnerlig
       2        2     0.00   besynnerliga
      10       10     0.00   besynnerligen
      14       14     0.00   besã
       2        2     0.00   bet
       2        0   100.00   beta
       2        2     0.00   betaga
       2        2     0.00   betagen
       2        2     0.00   betages
       4        4     0.00   betala
       2        2     0.00   betalande
       4        2    50.00   betalar
       2        2     0.00   betalas
       2        2     0.00   betalt
       2        2     0.00   bete
       2        2     0.00   betee
       2        2     0.00   betekna
       2        0   100.00   beteknar
       6        4    33.33   betiena
       2        2     0.00   betienar
       2        2     0.00   betiening
       6        6     0.00   betient
       2        2     0.00   betiente
       8        8     0.00   betienter
       2        2     0.00   betienters
       4        4     0.00   betiã
       2        0   100.00   betog
       2        0   100.00   betrackta
       2        0   100.00   betracktat
       2        2     0.00   betracktelsen
       4        4     0.00   betracktelser
       2        2     0.00   betrakta
       2        2     0.00   betraktades
       2        2     0.00   betraktar
       8        8     0.00   betraktelser
       2        2     0.00   betrodd
       2        2     0.00   betsk
       2        2     0.00   bettar
       2        2     0.00   bettre
       2        2     0.00   betungar
       2        2     0.00   betydelsen
       4        4     0.00   betyder
       6        6     0.00   betyga
       2        2     0.00   betygar
      16        6    62.50   betã
       2        2     0.00   beurse
       2        2     0.00   bewaka
       4        4     0.00   beware
       2        2     0.00   bewekeliga
       2        2     0.00   bewekeligit
       2        2     0.00   bewekelser
       4        4     0.00   bewektes
      10        8    20.00   bewis
       2        2     0.00   bewisande
       2        2     0.00   bewist
       4        4     0.00   bewiste
       2        2     0.00   bewjste
       8        4    50.00   bewã
      12       12     0.00   bibehã
       4        4     0.00   bibliotheque
       2        2     0.00   bider
       6        6     0.00   bidraga
       2        2     0.00   bidrager
       2        2     0.00   bidragit
       2        0   100.00   bidrog
       2        2     0.00   bifall
       2        2     0.00   bifã
       2        2     0.00   bilda
       2        2     0.00   bildare
       2        2     0.00   bilder
       4        4     0.00   billiga
       2        2     0.00   billigare
       2        2     0.00   billighet
      10       10     0.00   billigt
       6        6     0.00   binda
       2        2     0.00   bindmã
       2        2     0.00   biskopar
       2        2     0.00   bistã
       4        2    50.00   bitande
       2        2     0.00   biter
       2        2     0.00   bitter
       2        0   100.00   bittert
       6        6     0.00   bittida
       2        0   100.00   bittra
       8        6    25.00   biuda
       2        2     0.00   biude
       4        4     0.00   biuder
       4        2    50.00   biã
       2        2     0.00   blad
       2        0   100.00   blaggarns
      36       30    16.67   bland
