men,0,0,0.30324849760447536,1,0,0,0,1
som,0,0,0.7892769115732919,1,0,0,0,1
de,0,1,0.5192611260350606,1,0,0,0,1
synas,0,0,0.0027693926721869895,1,0,0,0,1
förtiena,0,0,0,1,0,0,0,1
at,0,1,1.3514636240272508,1,0,0,0,1
allmänt,0,0,0.008308178016560969,1,0,0,0,1
blifva,0,0,0.0013846963360934948,1,0,0,0,1
bekante,0,0,0,1,0,0,0,1
eller,0,0,0.08862056550998366,1,0,0,0,1
åtminstone,0,0,0.03461740840233737,1,0,0,0,1
Ehr,0,0,0,1,0,0,0,1
min,0,0,0.19662687972527623,1,0,0,0,1
Herre,0,0,0.0013846963360934948,1,0,0,0,1
meddelade,0,0,0.005538785344373979,1,0,0,0,1
som,0,0,0.7892769115732919,1,0,0,0,1
så,0,1,1.388850425101775,1,0,0,0,1
ofta,0,0,0.0013846963360934948,1,0,0,0,1
med,0,0,0.7075798277437758,1,0,0,0,1
det,0,0,2.707081337062782,1,0,0,0,1
allmänna,0,0,0.09415935085435764,1,0,0,0,1
talar,0,0,0.011077570688747958,1,0,0,0,1
så,0,1,1.388850425101775,1,0,0,0,1
har,0,0,0.8875903514359301,1,0,0,0,1
jag,0,0,0.03184801573015038,1,0,0,0,1
dem,0,0,0.12877675925669502,1,0,0,0,1
welat,0,0,0,1,0,0,0,1
Eder,0,0,0,1,0,0,0,1
tilskicka,0,0,0,1,0,0,0,1
och,0,0,0,1,0,0,0,1
förblifwer,0,0,0,1,0,0,0,1
etc,0,0,0.02077044504140242,1,0,0,0,1
I,0,1,0.16754825666731285,1,0,0,0,1
Stallet,0,0,0,1,0,0,0,1
hafwer,0,0,0,1,0,0,0,1
nyss,0,0,0,0,0,0,0,1
en,0,1,1.044061037414495,1,0,0,0,1
slantig,0,0,0,1,0,0,0,1
Pelle,0,0,0.0013846963360934948,1,0,0,0,1
gått,0,0,0.0013846963360934948,1,0,0,0,1
Och,0,0,0.02492453404968291,1,0,0,0,1
skiött,0,0,0,1,0,0,0,1
en,0,1,1.044061037414495,1,0,0,0,1
wacker,0,0,0,1,0,0,0,1
Häst,0,0,0,1,0,0,0,1
som,0,0,0.7892769115732919,1,0,0,0,1
främst,0,0,0.015231659697028443,1,0,0,0,1
af,0,1,0.5123376443545931,1,0,0,0,1
alla,0,0,0.005538785344373979,1,0,0,0,1
stått,0,0,0,1,0,0,0,1
En,0,1,0.07200420947686173,1,0,0,0,1
Hingst,0,0,0,1,0,0,0,1
af,0,1,0.5123376443545931,1,0,0,0,1
Spanska,0,0,0,1,0,0,0,1
Dräckten,0,0,0,1,0,0,0,1
