"('o', 'u', 'd')",100
"('n', 'm', 'y')",100
"('u', 'k', 'v')",100
"('h', 'r', 'y')",100
"('f', 'e', 'o')",100
"('e', 'a', 'f')",100
"('a', 'r', 'å')",100
"('ä', 'p', 's')",100
"('d', 'd', 'j')",100
"('ä', 't', 'l')",100
"('d', 'ö', 'g')",100
"('a', 'y', 'a')",100
"('ö', 'i', 'j')",100
"('e', 'n', 'ſ')",100
"('w', 's', 'k')",100
"('v', 'g', 'i')",100
"('b', 'e', 'ſ')",100
"('g', 'e', 'p')",99
"('t', 'l', 's')",99
"('a', 'f', 'é')",99
"('a', 'x', 'p')",99
"('e', 'k', 'h')",99
"('b', 'o', 'v')",99
"('p', 'h', 'r')",99
"('k', 'j', 'ä')",99
"('u', 'g', 'f')",99
"('m', 's', 'j')",99
"('y', 'r', 'r')",99
"('j', '\n', 'h')",99
"('j', 'u', '\n')",99
"('m', 'j', 'ä')",99
"('e', 'i', 'z')",99
"('t', 'u', 'x')",99
"('u', 'a', 'e')",99
"('v', 'd', 'i')",99
"('f', 'b', 'u')",98
"('f', 's', 'j')",98
"('f', 's', 'u')",98
"('a', 'x', 'f')",98
"('k', 'o', 'u')",98
"('å', 'b', 'l')",98
"('å', 's', 'ä')",98
"('p', 'y', 's')",98
"('t', 'ö', 'n')",98
"('u', 'o', 'd')",98
"('s', 'n', '\n')",98
"('l', 'd', 'ä')",98
"('ö', 'v', 'r')",98
"('m', 'p', 'v')",98
"('h', 'e', 'g')",98
"('ö', 'v', 'ä')",98
"('i', 'e', 'p')",98
"('f', 'y', 'm')",98
"('o', 'k', 'y')",98
"('j', 'å', 'k')",98
"('å', 'p', 'i')",98
"('ö', 'v', 'i')",98
"('f', 'w', 'o')",98
"('i', 'ā', '\n')",98
"('\n', 'a', 'y')",98
"('l', 'v', 'f')",98
"('z', '\n', 'p')",98
"('c', 's', '\n')",97
"('d', 'j', 'd')",97
"('f', 'n', 'ö')",97
"('d', 'b', 'j')",97
"('i', 'l', 'p')",97
"('u', 'm', 'd')",97
"('x', 'i', 'n')",97
"('m', 'o', 'e')",97
"('l', 'k', 'p')",97
"('m', 'h', 'j')",97
"('y', 'n', 'l')",97
"('é', '\n', 's')",97
"('i', 'v', 'f')",97
"('æ', '\n', 'a')",97
"('h', 's', 't')",97
"('i', 'z', 'o')",97
"('o', 'o', 's')",97
"('y', '\n', 'e')",97
"('z', '\n', 'l')",97
"('c', 'h', 'f')",96
"('g', 'l', 'å')",96
"('b', 'i', 'm')",96
"('y', 'b', 'a')",96
"('å', 'a', 'k')",96
"('l', 'å', 'm')",96
"('å', 's', 'v')",96
"('t', 'n', 'ö')",96
"('d', 't', 'j')",96
"('é', '\n', 'c')",96
"('n', 'é', '\n')",96
"('p', 'g', 'å')",96
"('g', 'b', 'ö')",96
"('l', 'k', 'g')",96
"('j', 'e', 'g')",96
"('e', 'g', 'h')",96
"('y', 'f', 'n')",96
"('p', 'e', 'b')",96
"('n', 'f', 'å')",96
"('a', 'a', 'd')",96
"('l', 'l', 'w')",96
"('s', 'i', 'j')",96
"('ī', 'k', '\n')",96
"('i', 'o', 'c')",96
"('h', 'a', 'w')",96
"('\n', 'u', 'i')",96
"('n', '\n', 'ſ')",96
"('a', 'x', 'o')",95
"('e', 'v', 'r')",95
"('t', 'o', 'e')",95
"('s', 'j', '\n')",95
"('d', 'm', 'y')",95
"('y', 't', 'ä')",95
"('k', 'ä', 'c')",95
"('e', 'ö', 'r')",95
"('d', 'u', '\n')",95
"('i', 'c', 'c')",95
"('g', 'd', 'j')",95
"('j', 'd', 'r')",95
"('ä', 's', 'd')",95
"('l', 'o', 'h')",95
"('f', 'ä', 'b')",95
"('g', 'ö', 'l')",95
"('m', 'p', 'b')",95
"('i', 'r', 'd')",95
"('e', 'v', 'ö')",95
"('j', 'a', 'p')",95
"('h', 'u', 'e')",95
"('i', 'f', 'g')",95
"('a', 'l', 'z')",95
"('å', 'b', 'a')",95
"('n', 'j', 'ä')",95
"('a', 'z', 'z')",95
"('ſ', 'k', 'i')",95
"('m', 'e', 'u')",95
"('h', 'o', 'o')",95
"('u', 'p', 'f')",95
"('æ', '\n', 's')",95
"('r', 'm', 'g')",94
"('f', 'é', 'e')",94
"('v', 's', 's')",94
"('å', 'g', 'u')",94
"('å', 'r', 'u')",94
"('y', 'm', 'l')",94
"('u', 'f', 'o')",94
"('m', 'v', 'r')",94
"('ö', 'b', 'a')",94
"('ö', 'g', 'u')",94
"('y', 'r', 'n')",94
"('å', 'v', 'ä')",94
"('å', 'f', 'i')",94
"('h', 'e', 'p')",94
"('é', '\n', 'k')",94
"('n', 'ä', 'k')",94
"('a', 'r', 'q')",94
"('n', 'ö', 'k')",94
"('æ', '\n', 'p')",94
"('ā', 'r', 'i')",94
"('g', 'a', 'i')",94
"('d', 'k', 'e')",93
"('b', 'l', '\n')",93
"('g', 'd', 'h')",93
"('b', 'i', 'h')",93
"('k', 'g', 'u')",93
"('e', 'k', 'p')",93
"('l', 'y', 'h')",93
"('ä', 'd', 'f')",93
"('m', 'n', 'v')",93
"('m', 'o', 'a')",93
"('m', 't', 'å')",93
"('s', 'v', 'o')",93
"('f', 'ö', 'p')",93
"('f', '\n', 'i')",93
"('ö', '\n', 'k')",93
"('o', 's', 'h')",93
"('f', '\n', 'o')",93
"('x', 'h', 'a')",93
"('r', 'v', 'l')",93
"('b', 't', 'i')",93
"('s', 'ö', 'v')",93
"('r', 'e', 'x')",93
"('n', 'j', 'ö')",93
"('a', 'd', 'p')",92
"('m', 'k', 'e')",92
"('o', 'e', '\n')",92
"('s', 'p', '\n')",92
"('a', 'k', 'å')",92
"('d', 'v', 'å')",92
"('y', 'b', 'r')",92
"('h', 'o', 'e')",92
"('o', 'k', 'p')",92
"('a', 'h', 'm')",92
"('f', 'e', 'i')",92
"('o', 'r', 'j')",92
"('p', 'e', 'e')",92
"('c', 'u', 'b')",92
"('c', 'y', 'a')",92
"('x', 'c', 'i')",92
"('g', 'o', 'o')",92
"('p', 'j', 'a')",92
"('s', 'ö', 'a')",92
"('k', 'e', 'y')",92
"('p', 'p', 'ä')",92
"('p', 'e', 'f')",92
"('o', 'e', 'd')",92
"('w', 'o', 'o')",92
"('k', '\n', 'å')",92
"('d', 'i', 'i')",92
"('ſ', 'k', 'r')",92
"('l', 'a', 'y')",92
"('m', 'e', 'a')",92
"('å', 'h', 'r')",92
"('l', 'v', 'm')",92
"('s', 'o', 'i')",91
"('f', 'g', 'j')",91
"('o', 'j', 's')",91
"('x', '\n', 'b')",91
"('a', 'k', 'ä')",91
"('r', 'n', 'n')",91
"('u', 'a', 'k')",91
"('l', 'y', 'b')",91
"('r', 'd', 'd')",91
"('e', 'u', 'x')",91
"('g', 't', 't')",91
"('n', 'æ', '\n')",91
"('d', 'y', 'm')",91
"('u', 'r', 'ä')",91
"('c', 'c', 'l')",91
"('ö', 'h', 'a')",91
"('ä', 'h', 'u')",91
"('o', 's', 'ö')",91
"('e', 'y', 'r')",91
"('ä', 's', 'h')",91
"('p', 'f', 'e')",91
"('h', 'y', 'c')",91
"('h', '\n', 'i')",91
"('g', 't', 'h')",91
"('ö', 'l', 't')",91
"('x', 'h', 'u')",91
"('l', 'a', 'z')",91
"('t', 'ö', '\n')",91
"('r', 'ī', '\n')",91
"('n', 'w', 'i')",91
"('f', 'd', 'u')",90
"('l', 'g', 'f')",90
"('t', 'b', 'j')",90
"('g', 'o', 'c')",90
"('o', 'u', 'i')",90
"('o', 'a', 'd')",90
"('i', 'f', 'm')",90
"('d', 'a', 'a')",90
"('ö', '\n', 'f')",90
"('ä', 't', 'm')",90
"('v', '\n', 'i')",90
"('c', 'o', 'b')",90
"('o', 's', 'å')",90
"('m', 'e', 'h')",90
"('u', '\n', 'n')",90
"('o', 'j', 'ä')",90
"('y', 't', 'm')",90
"('i', 'd', 'm')",90
"('ö', 'm', 'h')",90
"('ä', '\n', 'v')",90
"('i', 'v', 'b')",90
"('ō', 'n', '\n')",90
"('r', 'i', 'z')",90
"('e', 'i', 'e')",90
"('\n', 'e', 'e')",90
"('\n', 'p', 't')",90
"('f', 'l', 's')",89
"('n', 'm', 'j')",89
"('a', 'h', 'ä')",89
"('v', 'l', '\n')",89
"('v', 'l', 's')",89
"('g', 'f', 'e')",89
"('h', '\n', 'c')",89
"('h', 'u', '\n')",89
"('o', 'y', '\n')",89
"('ä', 'k', 's')",89
"('f', 'i', 'f')",89
"('n', 't', 'ö')",89
"('f', 'å', 'f')",89
"('e', 't', 'f')",89
"('t', 'o', 'x')",89
"('o', 'f', 'd')",89
"('u', 'm', 'ö')",89
"('g', 't', 'k')",89
"('ä', 'm', 'f')",89
"('k', 'y', 'c')",89
"('ä', 't', 'b')",89
"('y', '\n', 'v')",89
"('\n', 'v', 'y')",89
"('ſ', 'e', 'r')",89
"('l', 'v', 't')",89
"('a', 'e', 'p')",89
"('\n', 'u', 'h')",89
"('f', 'b', 'ö')",88
"('p', 'n', 'o')",88
"('x', 'i', 'l')",88
"('g', 'u', 'f')",88
"('å', 'b', 'ä')",88
"('g', 'å', 'd')",88
"('å', 'o', 'r')",88
"('i', 'b', '\n')",88
"('u', 'o', 'm')",88
"('d', 'å', 'l')",88
"('m', 'n', 'm')",88
"('i', 'n', 'y')",88
"('j', 'o', 'd')",88
"('a', 'y', 's')",88
"('k', 'i', 'u')",88
"('n', 'd', 'z')",88
"('w', 'ä', 's')",88
"('i', 'w', 'a')",88
"('ä', 'n', 'c')",88
"('r', 'ſ', 't')",88
"('v', 's', 'ä')",88
"('h', 'j', 'a')",88
"('k', 'u', 'o')",88
"('\n', 'l', 'æ')",88
"('g', 'n', 't')",87
"('f', 'n', 'u')",87
"('n', 'v', 'u')",87
"('a', 's', 'å')",87
"('e', 'g', 't')",87
"('k', 't', 'j')",87
"('e', 'k', 'm')",87
"('å', 's', 'm')",87
"('m', 'a', 'y')",87
"('\n', 'c', 'z')",87
"('c', 'i', 'ö')",87
"('c', 'e', 'e')",87
"('e', 'e', 'g')",87
"('å', 'n', 'p')",87
"('o', 'b', '\n')",87
"('j', 'k', '\n')",87
"('u', 'f', 'r')",87
"('u', 's', 'j')",87
"('l', 'o', 'x')",87
"('p', '\n', 'o')",87
"('v', 'l', 'ä')",87
"('p', 'h', 'j')",87
"('g', 'n', 'm')",87
"('e', 'å', 'r')",87
"('v', 'a', 'u')",87
"('\n', 'y', 'o')",87
"('ſ', 'e', '\n')",87
"('l', 't', 'z')",87
"('t', 'w', 'ä')",87
"('a', 'z', 'o')",87
"('i', 'n', 'ſ')",87
"('n', 'i', 'j')",87
"('\n', 'e', 'y')",87
"('é', '\n', 'a')",86
"('j', '\n', 'a')",86
"('x', 'l', 'e')",86
"('u', 'n', 'l')",86
"('j', 'o', 'v')",86
"('y', 'f', 'i')",86
"('i', 'z', 'a')",86
"('g', 'd', 'l')",86
"('f', 'u', 'x')",86
"('k', 'g', 'j')",86
"('c', 'o', 'o')",86
"('a', 'k', 'y')",86
"('r', 'y', 'a')",86
"('a', 'b', 'ö')",86
"('d', 'ö', 't')",86
"('h', 'ä', 'x')",86
"('n', 's', 'w')",86
"('n', 'n', 'd')",86
"('h', 'r', 'u')",86
"('c', 'h', 'å')",86
"('y', 'v', 'e')",86
"('n', 'e', 'y')",86
"('u', 'm', 'q')",86
"('d', 'æ', '\n')",86
"('t', 'j', 'å')",86
"('v', 'f', 'a')",86
"('g', 'e', 'w')",86
"('v', 'u', 'o')",86
"('i', 'i', 't')",86
"('b', 's', 'u')",85
"('f', 'h', 'j')",85
"('t', 'm', '\n')",85
"('z', '\n', 'a')",85
"('a', 'x', 'n')",85
"('l', 'y', 'v')",85
"('ö', 'n', 'b')",85
"('w', 's', '\n')",85
"('p', 'm', 'e')",85
"('k', 'o', 'x')",85
"('k', 'v', 'å')",85
"('f', 's', 'd')",85
"('o', 'p', 'g')",85
"('g', 't', 'y')",85
"('i', 'f', 'y')",85
"('å', 'd', 'f')",85
"('ö', 'l', 'f')",85
"('n', 'å', 'n')",85
"('ä', 'm', 'ä')",85
"('j', 'i', 'c')",85
"('ſ', 'e', 'n')",85
"('d', 'z', '\n')",85
"('b', 'a', 'h')",85
"('ä', 'v', 's')",85
"('\n', 'h', 'æ')",85
"('k', 'm', 'ö')",84
"('k', 'h', 'j')",84
"('t', 'é', 's')",84
"('y', 'f', 'ö')",84
"('y', 'v', 'a')",84
"('å', 'r', 'ö')",84
"('d', 'o', 'i')",84
"('k', 't', 'å')",84
"('x', 's', 'p')",84
"('j', 'a', 'v')",84
"('d', 'u', 'o')",84
"('m', 'd', 'u')",84
"('u', '\n', 'g')",84
"('j', 'i', 'g')",84
"('å', 'f', 'f')",84
"('m', 'a', 'v')",84
"('p', 'n', 'å')",84
"('i', 'p', 'f')",84
"('e', 'z', 'e')",84
"('g', 'y', 'r')",84
"('m', 'p', 'k')",84
"('v', 'f', 'o')",84
"('ö', 'm', 'i')",84
"('t', 'y', 'v')",84
"('p', '\n', 'u')",84
"('t', 'ē', 't')",84
"('j', 'o', 'i')",84
"('h', 'u', 'i')",84
"('t', 'h', 'é')",84
"('b', '\n', 'a')",83
"('i', 't', 'j')",83
"('d', 'd', 'g')",83
"('o', 'd', 'j')",83
"('e', 'f', 'd')",83
"('å', 'd', 'j')",83
"('a', 't', 'c')",83
"('p', 'a', 'h')",83
"('m', 'i', 'o')",83
"('ä', 'k', 'o')",83
"('d', 'g', 'n')",83
"('g', 'a', 'z')",83
"('y', 'n', 'v')",83
"('f', '\n', 'j')",83
"('o', 'b', 'ö')",83
"('y', 'l', 'ä')",83
"('ä', 't', 'k')",83
"('e', 'k', 'ö')",83
"('p', 'å', 'g')",83
"('v', 'å', 'h')",83
"('p', 'd', 'a')",83
"('m', '\n', 'ä')",83
"('t', 'æ', '\n')",83
"('l', 'e', 'w')",83
"('n', 'w', 'a')",83
"('é', 'r', 'a')",83
"('v', 's', 'f')",83
"('h', 'y', 'v')",83
"('q', 'w', 'ä')",83
"('n', 'e', 'z')",83
"('m', 'w', 'e')",83
"('r', 'u', 'u')",83
"('\n', 'j', 'i')",83
"('m', 'r', '\n')",82
"('f', 'n', 'y')",82
"('n', 'j', 'd')",82
"('f', 'j', 'ö')",82
"('z', 'e', 'b')",82
"('y', 'l', 'ö')",82
"('y', 'o', 'l')",82
"('å', 'k', 'u')",82
"('h', 'o', 'a')",82
"('d', 'ö', 's')",82
"('s', 'ö', 'p')",82
"('p', 'd', 'u')",82
"('ö', 'm', 'b')",82
"('a', 't', 'g')",82
"('e', 'e', 'm')",82
"('m', 'b', 'ö')",82
"('ä', 'm', 'r')",82
"('ä', 'n', 'r')",82
"('i', 'z', 'i')",82
"('y', 'a', 'c')",82
"('é', '\n', 'm')",82
"('o', 'u', 'm')",82
"('i', '\n', 'y')",82
"('f', 'k', 'y')",81
"('f', 'p', 'e')",81
"('y', 'm', 'i')",81
"('z', 'i', 'm')",81
"('l', 'j', 'm')",81
"('i', 'g', 'ö')",81
"('k', 't', 'd')",81
"('y', 's', 'p')",81
"('å', 's', 'u')",81
"('n', 'd', 'c')",81
"('n', 'k', 'å')",81
"('d', 'd', 'f')",81
"('å', 'g', 'i')",81
"('g', 'e', 'u')",81
"('s', 'y', '\n')",81
"('k', 'g', 'e')",81
"('r', 'u', 'o')",81
"('ö', 'f', 'j')",81
"('r', 'å', 'v')",81
"('b', '\n', 'h')",81
"('k', 'i', 'b')",81
"('y', 'l', 'f')",81
"('g', 'g', 'g')",81
"('i', 'k', 'g')",81
"('m', 't', 'l')",81
"('a', 'v', 'å')",81
"('o', 'i', 'k')",81
"('u', '\n', 'u')",81
"('m', 'o', 'o')",81
"('o', '\n', 'ö')",81
"('a', 'a', 'k')",81
"('e', 'i', 'a')",81
"('c', 'æ', '\n')",81
"('n', 'a', 'z')",81
"('n', 'w', 'e')",81
"('v', 's', 'm')",81
"('t', 'a', 'j')",81
"('\n', 'e', 'w')",81
"('f', 'g', 'ä')",80
"('v', 'å', '\n')",80
"('n', 'g', 'y')",80
"('ö', 't', 'f')",80
"('b', 'å', 'n')",80
"('y', 'e', '\n')",80
"('ö', 'n', 'r')",80
"('a', 'o', '\n')",80
"('k', 'u', 'k')",80
"('g', 'b', 'j')",80
"('d', 'å', 's')",80
"('u', '\n', 'e')",80
"('ä', '\n', 'e')",80
"('j', 't', 'a')",80
"('g', 'o', 'e')",80
"('o', 'h', 'å')",80
"('r', 'ö', 'b')",80
"('ä', 'v', 'ä')",80
"('g', 'i', 'b')",80
"('y', 't', 'r')",80
"('ö', 'k', 'u')",80
"('y', 'p', 'n')",80
"('å', 'r', 'ä')",80
"('p', 'a', 'j')",80
"('p', 'u', 'e')",80
"('b', 't', 'r')",80
"('e', 'ä', 'm')",80
"('i', 't', 'ē')",80
"('a', 'e', 'm')",80
"('ī', 't', '\n')",80
"('w', 'e', 'c')",80
"('d', 'ö', 'v')",80
"('d', 'o', 'w')",80
"('t', 'o', 'w')",80
"('f', 'g', 'l')",79
"('r', 'l', 'k')",79
"('y', 'n', 'j')",79
"('n', 'j', '\n')",79
"('b', 'i', 'p')",79
"('d', 't', 'ö')",79
"('m', 'g', 'l')",79
"('y', 'a', 'd')",79
"('n', 'z', '\n')",79
"('d', 'k', 'i')",79
"('t', 'm', 'j')",79
"('r', 'o', 'y')",79
"('f', 'h', 't')",79
"('ö', 'f', 'h')",79
"('x', '\n', 'f')",79
"('k', 'l', 'j')",79
"('\n', 'f', 'é')",79
"('ö', 'r', 'q')",79
"('å', 'h', 'å')",79
"('g', 'o', 'p')",79
"('k', 'å', 'k')",79
"('r', 'v', 't')",79
"('o', 'x', 'h')",79
"('l', 'ö', '\n')",79
"('m', 'å', 'p')",79
"('u', '\n', 'v')",79
"('h', 's', 'k')",79
"('z', 'i', 's')",79
"('r', 'e', 'ſ')",79
"('e', 'r', 'ī')",79
"('s', 'i', 'ä')",79
"('v', 'b', 'r')",79
"('v', 'l', 'o')",79
"('v', 'v', 'e')",79
"('e', 'i', 'b')",79
"('n', 'g', 'w')",79
"('\n', 'e', 'a')",79
"('\n', 'g', 'm')",79
"('\n', 'r', 'n')",79
"('n', 'o', 'e')",78
"('u', 'n', 'm')",78
"('y', 'k', 'r')",78
"('d', 'ö', '\n')",78
"('c', 'o', 'a')",78
"('y', 'p', 'h')",78
"('a', 'y', 'o')",78
"('c', 'z', 'a')",78
"('g', 'q', 'v')",78
"('j', 'a', 'b')",78
"('k', 'a', 'o')",78
"('h', 'r', 's')",78
"('g', 'g', 'ä')",78
"('n', 'd', 'å')",78
"('f', 'f', 'b')",78
"('v', '\n', 'n')",78
"('u', 'h', 'u')",78
"('f', 'u', 'i')",78
"('t', 'ē', 'r')",78
"('r', 'a', 'z')",78
"('u', 'u', 'l')",78
"('g', 'j', 'ä')",78
"('v', 'æ', 'r')",78
"('i', 'n', 'w')",78
"('w', 'ä', 'f')",78
"('o', 'b', 't')",78
"('å', '\n', 'a')",77
"('f', 'f', 'j')",77
"('a', 'k', 'm')",77
"('y', 'm', 'r')",77
"('k', 'd', 'u')",77
"('y', 't', 'b')",77
"('p', '\n', 'c')",77
"('y', 'b', 'o')",77
"('p', 'p', 'j')",77
"('\n', 'i', 'j')",77
"('i', 'm', 'k')",77
"('p', 'a', 'b')",77
"('å', '\n', 'k')",77
"('g', 'o', 'v')",77
"('o', 'ä', 'n')",77
"('m', 'ä', 'g')",77
"('å', 'p', 'l')",77
"('r', 'ä', 'h')",77
"('v', 'å', 'v')",77
"('å', '\n', 'v')",77
"('p', 'e', 'm')",77
"('a', 'i', 'g')",77
"('a', 'n', 'w')",77
"('z', 'e', 'i')",77
"('o', 'o', '\n')",77
"('w', 'u', 'l')",77
"('w', 'r', 'e')",77
"('d', 'u', 'v')",77
"('t', 'z', 'l')",77
"('z', '\n', 'd')",77
"('l', 'v', 'k')",77
"('f', 'c', 'i')",76
"('f', 'n', 'o')",76
"('f', 't', 'j')",76
"('u', 'n', 'v')",76
"('l', 'g', 'h')",76
"('m', 'd', 'h')",76
"('o', 'x', '\n')",76
"('d', 'k', 'y')",76
"('b', 'å', 'k')",76
"('e', 'u', 'e')",76
"('h', 'o', 'w')",76
"('i', 'n', 'é')",76
"('a', 'k', 'ö')",76
"('ä', '\n', 'l')",76
"('ö', 'k', 'h')",76
"('\n', 'o', 'q')",76
"('l', '\n', 'q')",76
"('i', 't', 'c')",76
"('u', 'm', 'ä')",76
"('s', 'j', 'å')",76
"('m', 'a', 'p')",76
"('r', 'e', 'å')",76
"('i', '\n', 'z')",76
"('g', 'i', 'i')",76
"('w', 'u', 'n')",76
"('k', 'u', 'i')",76
"('r', 'a', 'w')",76
"('v', 'l', 'ö')",76
"('o', 'y', 'a')",76
"('s', 'e', 'y')",76
"('w', 'a', 'i')",76
"('p', 'ä', 'ä')",76
"('z', '\n', 'r')",76
"('f', 'n', 'ä')",75
"('f', 't', 'å')",75
"('e', 'z', 'i')",75
"('u', 't', 'å')",75
"('å', 'p', 'r')",75
"('a', 'o', 's')",75
"('u', '\n', 'd')",75
"('i', 'n', 'å')",75
"('ö', 't', 'u')",75
"('n', 'l', '\n')",75
"('u', 'f', 'p')",75
"('y', 'f', 'h')",75
"('z', '\n', 'h')",75
"('h', 't', 'h')",75
"('m', 'u', 'c')",75
"('r', 'k', 'p')",75
"('a', 's', 'q')",75
"('n', 'k', 'd')",75
"('v', 'p', 's')",75
"('x', 'p', 'u')",75
"('i', 'p', 'm')",75
"('ä', 'n', 'm')",75
"('v', 'å', 'p')",75
"('v', 'ö', 'l')",75
"('ō', 'n', 'i')",75
"('j', 'i', '\n')",75
"('æ', 'r', 'e')",75
"('a', 'h', 't')",75
"('i', 'n', 'z')",75
"('l', 'w', 'a')",75
"('u', 'u', 't')",75
"('v', 'p', 'l')",75
"('m', 'a', 'z')",75
"('d', 'w', 'e')",75
"('f', 'f', 'w')",75
"('ä', 'h', 'l')",75
"('ü', 'c', 'k')",75
"('e', 'i', 'p')",75
"('\n', 't', 'é')",75
"('f', 'd', 'o')",74
"('f', 'g', 'n')",74
"('t', 'v', 'o')",74
"('l', 'r', '\n')",74
"('t', 'm', 's')",74
"('y', 'f', 'e')",74
"('h', 'é', 'e')",74
"('r', 'n', 'j')",74
"('å', 'n', 'o')",74
"('y', 'h', 'a')",74
"('ö', 't', 'r')",74
"('\n', 'c', 'æ')",74
"('o', 'u', 'e')",74
"('d', 'ä', 'l')",74
"('l', 'b', 'j')",74
"('ä', 't', 'v')",74
"('j', 'd', 'h')",74
"('f', 'u', 'p')",74
"('m', 'n', 'å')",74
"('x', '\n', 'k')",74
"('y', '\n', 'n')",74
"('e', 'a', 'p')",74
"('j', '\n', 'p')",74
"('o', '\n', 'å')",74
"('h', 'a', 'h')",74
"('w', 'å', 'l')",74
"('f', 'n', '\n')",74
"('i', 'ä', '\n')",74
"('d', 'u', 'i')",74
"('a', 'u', 'h')",74
"('\n', 's', 'æ')",74
"('r', 'j', 't')",73
"('k', 'e', 'a')",73
"('h', 'k', 'o')",73
"('e', 'd', 'å')",73
"('g', 'd', 'u')",73
"('å', 'd', 't')",73
"('k', 'm', 'y')",73
"('d', 'd', 'ö')",73
"('y', 's', 'c')",73
"('b', 'o', 'p')",73
"('s', 'l', 'd')",73
"('d', 'p', 'å')",73
"('ö', 'n', 'm')",73
"('c', 'a', 'j')",73
"('i', 'v', 'm')",73
"('g', 'u', 'g')",73
"('g', 'o', 'i')",73
"('s', 't', 'é')",73
"('t', 'y', 'e')",73
"('t', 'e', 'q')",73
"('u', 'c', 'o')",73
"('å', 'k', 'ä')",73
"('i', 'f', 'p')",73
"('g', 'n', 'v')",73
"('s', 'c', 'y')",73
"('b', 'd', 'u')",73
"('j', 'i', 's')",73
"('g', 'j', 'a')",73
"('\n', 'u', 'f')",73
"('h', '\n', 'u')",73
"('l', 'l', 'c')",73
"('z', 'i', 'a')",73
"('a', 'w', 'e')",73
"('p', 'h', '\n')",73
"('v', 'i', 'ſ')",73
"('i', 'e', 'c')",73
"('v', 's', 'e')",73
"('a', 'r', 'w')",73
"('o', 'v', 'n')",73
"('ö', 'v', 's')",73
"('u', 'h', 'l')",73
"('\n', 'g', 'h')",73
"('ä', '\n', 'n')",73
"('f', 's', 'h')",72
"('l', 'g', 't')",72
"('f', 'ö', 'g')",72
"('å', 'g', 'å')",72
"('g', 't', 'å')",72
"('t', 'n', 'y')",72
"('v', '\n', 'e')",72
"('u', 'r', 'é')",72
"('x', 'k', 'u')",72
"('é', '\n', 'f')",72
"('y', 'g', 'v')",72
"('f', 'ä', 'h')",72
"('ä', 'l', 'n')",72
"('a', 'h', 'j')",72
"('b', '\n', 'g')",72
"('ö', 'n', 'j')",72
"('e', 'x', 'm')",72
"('i', 'r', 'å')",72
"('r', 'f', 'm')",72
"('n', 'ä', 'h')",72
"('j', '\n', 'l')",72
"('y', 's', 'm')",72
"('j', '\n', 'm')",72
"('m', 'e', 'f')",72
"('o', 'e', 'g')",72
"('ö', '\n', 'r')",72
"('b', '\n', 't')",72
"('å', '\n', 'u')",72
"('ö', '\n', 'v')",72
"('y', '\n', 'w')",72
"('h', 'o', 'i')",72
"('å', 'f', 'w')",72
"('a', 'i', 'j')",72
"('g', 's', 'w')",72
"('o', 'a', 'v')",72
"('h', 'o', 'h')",72
"('h', 's', 'e')",72
"('u', 'o', 'k')",72
"('þ', 'o', 'r')",72
"('y', 'l', 'v')",72
"('v', 'k', 'l')",72
"('g', 'w', 'a')",72
"('d', 'w', 'a')",72
"('r', 'æ', 's')",72
"('i', 'ö', 'p')",72
"('\n', 'i', 'i')",72
"('h', '\n', 'j')",72
"('r', 'f', 'b')",71
"('z', 'u', 'r')",71
"('u', 'b', '\n')",71
"('y', 'a', 't')",71
"('y', 'f', 'o')",71
"('y', 'x', 's')",71
"('m', 'g', 'ö')",71
"('é', '\n', 'd')",71
"('t', 'h', 'n')",71
"('k', 'l', 'k')",71
"('o', 'n', 'q')",71
"('x', 'o', 't')",71
"('g', 'd', 'ö')",71
"('f', 'a', 'x')",71
"('o', 't', 'd')",71
"('ö', 'g', 'ä')",71
"('s', 'm', 'j')",71
"('u', 'l', 'å')",71
"('o', 'c', 'r')",71
"('i', 'n', 'x')",71
"('ö', 'f', 'k')",71
"('b', 'h', 'u')",71
"('r', 'æ', '\n')",71
"('o', '\n', 'q')",71
"('u', 'p', 'v')",71
"('z', '\n', 't')",71
"('j', '\n', 'v')",71
"('e', 'c', '\n')",71
"('z', 'i', 'r')",71
"('c', 'q', 'u')",71
"('u', 'a', 'i')",71
"('i', 'l', 'c')",71
"('a', 'm', 'y')",71
"('a', 'e', 'g')",71
"('h', 'l', 'b')",71
"('w', 'i', 'f')",71
"('j', 'f', 'r')",71
"('i', 'ö', '\n')",71
"('i', 'ā', 'n')",71
"('g', 'i', 'ä')",71
"('o', 'h', 'r')",71
"('u', 't', 'w')",71
"('o', '\n', 'w')",71
"('m', 'd', 'o')",70
"('é', '\n', 'b')",70
"('å', 'e', 'l')",70
"('r', 'r', 'p')",70
"('x', 'k', 'l')",70
"('i', 'o', 'e')",70
"('c', 'y', 'n')",70
"('é', 'e', 's')",70
"('u', 'p', 'm')",70
"('u', 'f', 'm')",70
"('f', 'm', 'u')",70
"('r', 'é', 's')",70
"('m', 'o', 'f')",70
"('ä', 't', 'j')",70
"('h', 'y', '\n')",70
"('ä', 'l', 'ö')",70
"('l', 'm', 'v')",70
"('m', 'n', 'u')",70
"('d', 'i', 'ö')",70
"('g', 't', 'p')",70
"('d', 'f', 'y')",70
"('r', 'l', 'h')",70
"('u', 'f', 'i')",70
"('i', 'k', 'p')",70
"('c', 'o', 'v')",70
"('o', 'x', 'y')",70
"('o', 'g', 'v')",70
"('y', 'n', 'b')",70
"('v', 'å', 'k')",70
