UNLV-ISRI OCR Word Accuracy Report Version 5.1
----------------------------------------------
    3100   Words
    1642   Misrecognized
   47.03%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       3        3     0.00   karlar
       2        2     0.00   kasta
       1        1     0.00   kat
       3        1    66.67   ker
       1        1     0.00   kiã
       1        1     0.00   kladdrã
       1        1     0.00   klar
       1        1     0.00   klistrad
       1        1     0.00   kloka
       1        1     0.00   klokt
       3        1    66.67   klã
       2        1    50.00   knapt
       1        1     0.00   knar
       1        1     0.00   knare
       2        2     0.00   kning
       2        1    50.00   knã
       2        0   100.00   kom
       1        1     0.00   komma
       1        0   100.00   kommer
       1        1     0.00   kong
       1        1     0.00   kongens
       1        1     0.00   konst
       1        1     0.00   konstiga
       1        1     0.00   kort
       1        0   100.00   korta
       1        1     0.00   kosta
       1        1     0.00   kostbart
       1        1     0.00   kostelig
       2        0   100.00   kra
       1        1     0.00   kram
       1        1     0.00   krigsbuss
       1        1     0.00   kringflygande
       2        2     0.00   kropp
       1        0   100.00   kta
       1        0   100.00   ktet
       1        0   100.00   ktig
       1        0   100.00   kull
       1        0   100.00   kullbytta
       4        2    50.00   kunde
       6        2    66.67   kunna
       1        1     0.00   kunskap
       1        1     0.00   kwã
       7        5    28.57   kã
       9        0   100.00   l
       1        0   100.00   la
       2        2     0.00   lag
       1        1     0.00   laga
       1        1     0.00   lagsã
       1        1     0.00   lamb
       3        2    33.33   land
       5        5     0.00   landet
       1        1     0.00   landz
       1        1     0.00   lappri
       1        1     0.00   laster
       1        0   100.00   lder
       1        0   100.00   ldren
       1        0   100.00   leda
       4        2    50.00   ledes
       1        0   100.00   lefwer
       1        1     0.00   leijon
       1        1     0.00   lek
       1        0   100.00   lekte
       1        1     0.00   lfde
       1        1     0.00   lfã
       1        1     0.00   lhetz
       1        0   100.00   lidas
       1        1     0.00   liderliga
       1        0   100.00   ligen
       1        0   100.00   ligga
       1        1     0.00   lik
       1        0   100.00   lika
       3        3     0.00   liksom
       1        1     0.00   liksã
       1        1     0.00   likt
       1        0   100.00   likwã
       1        0   100.00   lilla
       1        1     0.00   linna
       3        2    33.33   liten
       1        1     0.00   liuflig
       1        1     0.00   lius
       2        1    50.00   ll
       4        0   100.00   lla
       1        0   100.00   llan
       1        0   100.00   llande
       2        2     0.00   llandes
       2        2     0.00   llare
       1        0   100.00   llas
       1        0   100.00   lle
       1        0   100.00   ller
       1        0   100.00   lles
       1        1     0.00   llia
       1        0   100.00   llit
       1        0   100.00   llning
       1        0   100.00   lmar
       1        1     0.00   lmã
       2        1    50.00   log
       1        1     0.00   london
       1        1     0.00   lopp
       1        1     0.00   ls
       1        1     0.00   lsade
       1        1     0.00   lse
       1        1     0.00   lsefolk
       1        1     0.00   lsinnade
       1        1     0.00   lsiuk
       2        2     0.00   lskare
       1        0   100.00   ltaligheten
       1        0   100.00   ltars
       1        1     0.00   luckt
       1        0   100.00   lupo
       1        1     0.00   lurendreyerie
       2        2     0.00   lycka
       4        3    25.00   lyckan
       2        1    50.00   lyckans
       1        1     0.00   lyckelig
       1        1     0.00   lyfftes
       1        1     0.00   lyssnandet
      36       18    50.00   lã
       3        1    66.67   m
       1        1     0.00   ma
       1        1     0.00   macht
       1        0   100.00   madame
       1        1     0.00   madamer
       1        1     0.00   magister
       1        1     0.00   maitresse
       1        1     0.00   maka
       1        1     0.00   mans
       1        1     0.00   mantel
       1        1     0.00   manufacturer
       1        1     0.00   mat
       1        1     0.00   materier
       1        1     0.00   matrikelens
       1        1     0.00   mbde
       1        0   100.00   mde
      34       16    52.94   med
