UNLV-ISRI OCR Accuracy Report Version 5.1
-----------------------------------------
  302465   Characters
  421832   Errors
  -39.46%  Accuracy

       0   Reject Characters
       0   Suspect Markers
       0   False Marks
    0.00%  Characters Marked
  -39.46%  Accuracy After Correction

     Ins    Subst      Del   Errors
      92        0   {}-{�r efruenxsmber th barnf...}
      92        0   {ö}-{d}
      91        0   {Oo}-{: - - - - - - - . . - - ...}
      91        0   {h}-{b}
      91        0   {}-{; - - . - . - - : - , ! ...}
      91        0   {}-{atbyuka medicamenter nur...}
      91        0   {}-{i« T Skersdeti de Nerve...}
      91        0   {}-{m små pappan ·�<80>...}
      91        0   {}-{sa erestmsstes Prmxsi EM...}
      90        0   {/ }-{-}
      90        0   {}-{ . , , . , . . , , - . ....}
      90        0   {}-{ erogen bön ert Gad ski...}
      90        0   {}-{ thec bar , sigh ett-gä...}
      90        0   {}-{h varsamma - « - ; - - ...}
      90        0   {}-{iatkfmpkstz « . : mig ....}
      90        0   {}-{ienkers . E 2 gull . , -...}
      90        0   {}-{k af Mfedlodetz sörstä...}
      90        0   {}-{lsr ock j annujen sa« s...}
      90        0   {}-{msk-. - - - - . . - - - ...}
      90        0   {}-{n Regering at giss ra na...}
      90        0   {}-{t «««·c » · « s R...}
      90        0   {}-{til " de�<9F> ingen srti...}
      90        0   {ſ}-{badda nackan och hufwude...}
      89        0   {,<\n>}-{de saker- Den nytta han ...}
      89        0   {/}-{s «fortgang,sp(l�<80>...}
      89        0   {}-{- - - - - ; - , - , - - ...}
      89        0   {}-{coch « HFJZayZaMMJ j« ...}
      89        0   {}-{f Veronika maritim- B 2 ...}
      89        0   {}-{forlijktel ar allom smil...}
      89        0   {}-{ord han räknas för en ...}
      89        0   {}-{rdr- och-dec » , begraf...}
      89        0   {}-{xdeles Capitel wijsaxss ...}
      89        0   {�}-{�thrkllsl förhopp« st�...}
      89        0   {ſ}-{ut på Christendomens fo...}
      88        0   {}-{ . : . . : - . . , : : ....}
      88        0   {}-{) Igeen .�<80><94> : « ...}
      88        0   {}-{Af De�<9F>a war Harald G...}
      88        0   {}-{Skep-som sossar eher ifn...}
      88        0   {}-{etan " « ex ordinat D.D...}
      88        0   {}-{mma vcbur rinom munn - v...}
      88        0   {}-{och begynna «««pa-fr....}
      88        0   {}-{r intet·alnd an : ty om...}
      88        0   {}-{�« fee wlf ( sägher ma...}
      87        0   {}-{, - - , , : - . . - - . ...}
      87        0   {}-{Ko nungarl och HErren ö...}
      87        0   {}-{an stäat bewijsaw thets...}
      87        0   {}-{cn år ·2 :delt,ämbeä...}
      87        0   {}-{het jag med siat namnerx...}
      87        0   {}-{mmor in ndm densammer oc...}
      87        0   {}-{opp ioch andas 23 , . Hm...}
      87        0   {}-{rak man ehckri hennes be...}
      87        0   {}-{tår i strimmor längs e...}
