UNLV-ISRI OCR Word Accuracy Report Version 5.1
----------------------------------------------
   14206   Words
   10704   Misrecognized
   24.65%  Accuracy

Stopwords
   Count   Missed   %Right   Length
       1        1     0.00   fware
       2        2     0.00   fwas
       1        1     0.00   fwat
       9        9     0.00   fwen
       1        1     0.00   fwentyrligt
       1        1     0.00   fwenwã
      16       16     0.00   fwer
       1        1     0.00   fwerflã
       1        1     0.00   fwerfã
       1        1     0.00   fwerhet
       1        1     0.00   fwerheten
       1        1     0.00   fwerier
       3        3     0.00   fwerkonung
       1        1     0.00   fwerlã
       1        1     0.00   fwerrumpla
       3        3     0.00   fwerå
       1        1     0.00   fwetan
       1        1     0.00   fwetå
       2        2     0.00   fwit
       1        1     0.00   fwiå
       1        1     0.00   fwã
       1        1     0.00   fyra
     325      114    64.92   fã
       1        1     0.00   få
      17       16     5.88   g
      12        2    83.33   ga
       3        3     0.00   gade
       2        2     0.00   gades
       2        0   100.00   gaf
       1        1     0.00   gafs
       1        0   100.00   galanterier
       1        1     0.00   galla
       1        1     0.00   gallo
       1        1     0.00   gam
      10        2    80.00   gamla
       2        1    50.00   gamlas
       3        0   100.00   gamle
       1        1     0.00   gamleå
       3        0   100.00   gammal
       1        0   100.00   gammalt
       1        0   100.00   gan
       5        5     0.00   ganå
       3        2    33.33   gar
       1        0   100.00   gare
       2        1    50.00   garn
       1        0   100.00   garna
       1        1     0.00   garnet
       1        1     0.00   garns
       1        1     0.00   gas
       2        2     0.00   gaå
       1        1     0.00   gda
       1        1     0.00   gdandet
       2        1    50.00   gde
       1        1     0.00   gdens
       4        4     0.00   gder
       1        1     0.00   gderne
       2        2     0.00   gders
       1        1     0.00   gdtã
       4        3    25.00   ge
       1        1     0.00   gedagar
       2        0   100.00   gemena
       1        1     0.00   gemenå
       2        1    50.00   gemã
       6        3    50.00   gen
       1        1     0.00   genaå
       1        0   100.00   gene
       1        1     0.00   genealogierna
       1        1     0.00   genealogiå
       3        1    66.67   generis
       1        1     0.00   genheet
       1        1     0.00   genheten
       1        1     0.00   genheter
